Outcome,Message,Identity,Delay,IPODescriptions IPOIdentifier,IPODescriptions Name,IPODescriptions Symbol,IPODescriptions Market,IPODescriptions MarketIdentificationCode,IPODescriptions Status,IPODescriptions FilingDate,IPODescriptions TradeDate,IPODescriptions EstimatedOfferDate,IPODescriptions OfferDate,IPODescriptions OfferLowPrice,IPODescriptions OfferHighPrice,IPODescriptions OfferSize,IPODescriptions OfferPrice,IPODescriptions OfferAmount,IPODescriptions Currency,IPODescriptions SmallMarketCap,IPODescriptions SpecialPurposeAcquisitionCompany
Success,,Request,48.2936147,10603,Lone Oak Acquisition Corporation,LOKAF-U,OTC BULLETIN BOARD,XOTC,Active,2/18/2011,,,,8,8,,,32000000,USD,True,True
Success,,Request,48.2936147,19816,Long Island Iced Tea Corp.,LTEA,NASDAQ,XNAS,Active,4/8/2016,,7/25/2016,,6.5,6.5,,,10000003,USD,False,False
Success,,Request,48.2936147,21646,Longfin,LFIN,NASDAQ,XNAS,Priced,3/13/2017,12/13/2017,12/22/2017,12/12/2017,5,5,,5,,USD,False,False
Success,,Request,48.2936147,13330,Loxo Oncology,LOXO,NASDAQ,XNAS,Priced,6/30/2014,8/1/2014,7/28/2014,7/31/2014,12,14,5261538,13,68399994,USD,False,False
Success,,Request,48.2936147,11031,Loyalty Alliance Enterprise,LAEC,NASDAQ,XNAS,Active,7/22/2011,,,,,,,,,USD,,False
Success,,Request,48.2936147,13003,Lumena Pharmaceuticals,LIVR,NASDAQ,XNAS,Acquired,4/2/2014,,,,,,,,,USD,,False
Success,,Request,48.2936147,12661,Lumenis,LMNS,NASDAQ,XNAS,Priced,12/6/2013,2/27/2014,2/24/2014,2/26/2014,15,17,6250000,12,75000000,USD,False,False
Success,,Request,48.2936147,22922,Luther Burbank,LBC,NASDAQ,XNAS,Priced,11/9/2017,12/8/2017,12/4/2017,12/7/2017,10.5,12.5,12150000,10.75,130612500,USD,False,False
Success,,Request,48.2936147,11275,Luxfer Holdings,LXFR,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,12/2/2011,10/3/2012,10/1/2012,10/2/2012,12,14,8000000,10,80000000,USD,False,False
Success,,Request,48.2936147,12278,Luxoft Holding,LXFT,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,5/22/2013,6/26/2013,6/24/2013,6/25/2013,16,18,4092070,17,69565190,USD,False,False
Success,,Request,48.2936147,25171,Lyft,LYFT,NASDAQ,XNAS,Priced,3/1/2019,3/29/2019,3/25/2019,3/28/2019,70,72,32500000,72,2340000000,USD,False,False
Success,,Request,48.2936147,20997,M I Acquisitions,MACQU,NASDAQ,XNAS,Priced,7/26/2016,9/14/2016,9/12/2016,9/13/2016,10,10,5000000,10,50000000,USD,False,True
Success,,Request,48.2936147,19836,M III Acquisition,MIIIU,NASDAQ,XNAS,Priced,4/19/2016,7/7/2016,,7/7/2016,10,10,15000000,10,150000000,USD,False,True
Success,,Request,48.2936147,11049,M/A-COM Technology,MTSI,NASDAQ,XNAS,Priced,8/1/2011,3/15/2012,3/12/2012,3/14/2012,17,19,6000000,19,114000000,USD,False,False
Success,,Request,48.2936147,23475,M17 Entertainment,YQ,"New York Stock Exchange, Inc.",XNYS,Postponed,5/11/2018,,6/11/2018,,10,12,,,82621000,USD,False,False
Success,,Request,48.2936147,10995,MacDermid Group,MRD,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Active,7/11/2011,,,,,,,,,USD,,False
Success,,Request,48.2936147,13293,Macrocure,MCUR,NASDAQ,XNAS,Priced,6/23/2014,7/31/2014,7/28/2014,7/30/2014,13,15,5350000,10,53500000,USD,False,False
Success,,Request,48.2936147,12486,MacroGenics,MGNX,NASDAQ,XNAS,Priced,9/4/2013,10/10/2013,10/7/2013,10/9/2013,16,16,5000000,16,80000000,USD,False,False
Success,,Request,48.2936147,7409,Madison Square Capital,MDQ,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Postponed,4/25/2008,,,,15,15,,,150000000,USD,False,
Success,,Request,48.2936147,23521,Magenta Therapeutics,MGTA,NASDAQ,XNAS,Priced,5/24/2018,6/21/2018,6/18/2018,6/20/2018,14,16,6666667,15,100000005,USD,False,False
Success,,Request,48.2936147,12677,Malibu Boats,MBUU,NASDAQ,XNAS,Priced,12/13/2013,1/31/2014,1/27/2014,1/30/2014,13,15,7142858,14,100000012,USD,False,False
Success,,Request,48.2936147,13535,Mammoth Energy Partners LP,TUSK,NASDAQ,XNAS,Active,9/24/2014,,,,,,,,,USD,,False
Success,,Request,48.2936147,21055,Mammoth Energy Services,TUSK,NASDAQ,XNAS,Priced,9/2/2016,10/14/2016,10/10/2016,10/13/2016,15,18,7750000,15,116250000,USD,False,False
Success,,Request,48.2936147,11733,Manchester United Ltd.,MANU,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,7/3/2012,8/10/2012,8/6/2012,8/9/2012,16,20,16666667,14,233333338,USD,False,False
Success,,Request,48.2936147,12971,Mapi-Pharma,MAPI,NASDAQ,XNAS,Active,3/26/2014,,,,15,17,,,50000000,USD,False,False
Success,,Request,48.2936147,12519,Marcus & Millichap,MMI,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,9/23/2013,10/31/2013,10/28/2013,10/30/2013,14,16,6000000,12,72000000,USD,False,False
Success,,Request,48.2936147,12092,Marin Software,MRIN,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,2/13/2013,3/22/2013,3/18/2013,3/21/2013,11,13,7500000,14,105000000,USD,False,False
Success,,Request,48.2936147,13132,Marinus Pharmaceuticals,MRNS,NASDAQ,XNAS,Priced,5/12/2014,7/31/2014,7/28/2014,7/31/2014,12,14,5625000,8,45000000,USD,False,False
Success,,Request,48.2936147,12186,Marketo,MKTO,NASDAQ,XNAS,Priced,4/2/2013,5/17/2013,5/13/2013,5/16/2013,11,13,6059509,13,78773617,USD,False,False
Success,,Request,48.2936147,13109,Markit,MRKT,NASDAQ,XNAS,Priced,5/5/2014,6/19/2014,6/16/2014,6/18/2014,23,25,53472353,24,1283336472,USD,False,False
Success,,Request,48.2936147,12367,Marlin Midstream Partners LP,FISH,NASDAQ,XNAS,Priced,6/27/2013,7/26/2013,7/22/2013,7/25/2013,19,21,6875000,20,137500000,USD,False,False
Success,,Request,48.2936147,12376,Marrone Bio Innovations,MBII,NASDAQ,XNAS,Priced,7/1/2013,8/2/2013,7/29/2013,8/1/2013,14,17,4750000,12,57000000,USD,False,False
Success,,Request,48.2936147,11148,Mascoma,MCM,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Withdrawn,9/16/2011,,,,,,,,,USD,,False
Success,,Request,48.2936147,12116,Masonite International,DOOR,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Withdrawn,2/27/2013,,,,,,,,,USD,,False
Success,,Request,48.2936147,17062,MasterCraft,MCFT,NASDAQ,XNAS,Priced,5/1/2015,7/17/2015,7/13/2015,7/16/2015,13,15,6071429,15,91071435,USD,False,False
Success,,Request,48.2936147,11069,Matador Resources,MTDR,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,8/12/2011,2/2/2012,1/30/2012,2/1/2012,14,16,13333334,12,160000008,USD,False,False
Success,,Request,48.2936147,19499,Match Group,MTCH,NASDAQ,XNAS,Priced,10/16/2015,11/19/2015,11/16/2015,11/18/2015,12,14,33333333,12,399999996,USD,False,False
Success,,Request,48.2936147,13001,Materialise,MTLS,NASDAQ,XNAS,Priced,4/2/2014,6/25/2014,6/23/2014,6/24/2014,12,14,8000000,12,96000000,USD,False,False
Success,,Request,48.2936147,21316,Matlin & Partners Acquisition,MPACU,NASDAQ,XNAS,Priced,2/15/2017,3/10/2017,3/6/2017,3/9/2017,10,10,30000000,10,300000000,USD,False,True
Success,,Request,48.2936147,19354,Mauser Group,MSR,"New York Stock Exchange, Inc.",XNYS,Acquired,8/7/2015,,2/6/2017,,20,22,,,265020000,USD,False,False
Success,,Request,48.2936147,12542,Mavenir Systems,MVNR,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,10/4/2013,11/7/2013,11/4/2013,11/6/2013,15,17,4800000,10,48000000,USD,False,False
Success,,Request,48.2936147,13801,MaxPoint Interactive,MXPT,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,2/3/2015,3/6/2015,3/2/2015,3/5/2015,10.5,12.5,6500000,11.5,74750000,USD,False,False
Success,,Request,48.2936147,23736,MaxQ AI,MQAI,NASDAQ,XNAS,Active,8/9/2018,,,,10,12,,,55000000,USD,False,False
Success,,Request,48.2936147,23736,MaxQ AI,MQAI,NASDAQ,XNAS,Active,8/9/2018,,,,10,12,,,55000000,USD,False,False
Success,,Request,48.2936147,11632,Maxum Energy Logistics Partners,MXLP,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Active,5/4/2012,,,,,,,,,USD,,False
Success,,Request,48.2936147,19418,McGraw-Hill Education,MHED,"New York Stock Exchange, Inc.",XNYS,Active,9/4/2015,,,,,,,,,USD,,False
Success,,Request,48.2936147,23748,MDJM,MDJH,NASDAQ,XNAS,Active,8/13/2018,,,,5,5,,,8000000,USD,False,False
Success,,Request,48.2936147,23748,MDJM,MDJH,NASDAQ,XNAS,Active,8/13/2018,,,,5,5,,,8000000,USD,False,False
Success,,Request,48.2936147,23804,Medalist Diversified REIT,MDRR,NASDAQ,XNAS,Priced,8/29/2018,11/28/2018,,11/28/2018,9,11,240000,10,2400000,USD,True,False
Success,,Request,48.2936147,23804,Medalist Diversified REIT,MDRR,NASDAQ,XNAS,Priced,8/29/2018,11/28/2018,,11/28/2018,9,11,240000,10,2400000,USD,True,False
Success,,Request,48.2936147,19385,MedEquities Realty Trust,MRT,"New York Stock Exchange, Inc.",XNYS,Priced,8/20/2015,9/29/2016,9/26/2016,9/28/2016,12,14,19925332,12,239103984,USD,False,False
Success,,Request,48.2936147,12698,Medical Transcription Billing,MTBC,NASDAQ,XNAS,Priced,12/20/2013,7/23/2014,7/21/2014,7/22/2014,5,5,4080000,5,20400000,USD,False,False
Success,,Request,48.2936147,12825,MediWound,MDWD,NASDAQ,XNAS,Priced,2/10/2014,3/20/2014,3/17/2014,3/19/2014,14,16,5000000,14,70000000,USD,False,False
Success,,Request,48.2936147,13436,Medley Management,MDLY,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,8/18/2014,9/24/2014,9/22/2014,9/23/2014,20,22,6000000,18,108000000,USD,False,False
Success,,Request,48.2936147,19951,Medpace Holdings,MEDP,NASDAQ,XNAS,Priced,6/24/2016,8/11/2016,8/8/2016,8/10/2016,20,23,7000000,23,161000000,USD,False,False
Success,,Request,48.2936147,12276,Medworth Acquisition Corp,MWRX,NASDAQ,XNAS,Priced,5/20/2013,6/27/2013,6/24/2013,6/26/2013,8,8,6000000,8,48000000,USD,False,True
Success,,Request,48.2936147,23690,Megalith Financial Acquisition,MFACU,"New York Stock Exchange, Inc.",XNYS,Priced,7/20/2018,8/24/2018,8/20/2018,8/23/2018,10,10,15000000,10,150000000,USD,False,True
Success,,Request,48.2936147,23477,MeiraGTx Holdings,MGTX,NASDAQ,XNAS,Priced,5/14/2018,6/8/2018,6/4/2018,6/7/2018,14,16,5000000,15,75000000,USD,False,False
Success,,Request,48.2936147,13015,Memorial Resource Development,MRD,NASDAQ,XNAS,Priced,4/4/2014,6/13/2014,6/9/2014,6/12/2014,16,18,42800000,19,813200000,USD,False,False
Success,,Request,48.2936147,23084,Menlo Therapeutics,MNLO,NASDAQ,XNAS,Priced,12/28/2017,1/25/2018,1/22/2018,1/24/2018,16,17,7000000,17,119000000,USD,False,False
Success,,Request,48.2936147,22788,Merchants Bancorp,MBIN,NASDAQ,XNAS,Priced,9/25/2017,10/27/2017,10/23/2017,10/26/2017,17,19,6250000,16,100000000,USD,False,False
Success,,Request,48.2936147,12981,Mercury Payment Systems,MPS,NASDAQ,XNAS,Acquired,3/28/2014,,,,,,,,,USD,,False
Success,,Request,48.2936147,23345,Mereo BioPharma Group,MREO,NASDAQ,XNAS,Postponed,3/23/2018,,4/23/2018,,17.62,17.62,,,70008294,USD,False,False
Success,,Request,48.2936147,22911,Meridian Bank,MRBK,NASDAQ,XNAS,Priced,10/31/2017,11/7/2017,11/6/2017,11/6/2017,17,19,2352941,17,39999997,USD,False,False
Success,,Request,48.2936147,10988,Merrimack Pharmaceuticals,MACK,NASDAQ,XNAS,Priced,7/8/2011,3/29/2012,3/26/2012,3/28/2012,7,7,14300000,7,100100000,USD,False,False
Success,,Request,48.2936147,21527,Mersana Therapeutics,MRSN,NASDAQ,XNAS,Priced,6/1/2017,6/28/2017,6/26/2017,6/27/2017,14,16,5000000,15,75000000,USD,False,False
Success,,Request,48.2936147,19508,Merus,MRUS,NASDAQ,XNAS,Priced,10/19/2015,5/19/2016,5/16/2016,5/18/2016,14,16,5500000,10,55000000,USD,False,False
Success,,Request,48.2936147,23675,Mesa Air Group,MESA,NASDAQ,XNAS,Priced,7/13/2018,8/10/2018,8/6/2018,8/9/2018,14,16,9630000,12,115560000,USD,False,False
Success,,Request,48.2936147,19527,Mesoblast,MESO,NASDAQ,XNAS,Priced,11/2/2015,11/13/2015,11/9/2015,11/12/2015,8,8,7479617,8,59836936,USD,False,False
Success,,Request,48.2936147,13454,Metaldyne Performance Group,MPG,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,8/22/2014,12/12/2014,12/8/2014,12/11/2014,18,21,10000000,15,150000000,USD,False,False
Success,,Request,48.2936147,22819,Metropolitan Bank Holding,MCB,"New York Stock Exchange, Inc.",XNYS,Priced,10/4/2017,11/8/2017,11/6/2017,11/7/2017,31,34,3100000,35,108500000,USD,False,False
Success,,Request,48.2936147,13508,Mevion Medical Systems,MEVI,NASDAQ,XNAS,Active,9/11/2014,,,,,,,,,USD,,False
Success,,Request,48.2936147,7311,MFResidential Investments,MFR,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Postponed,2/12/2008,,,,0,0,,,0,USD,True,
Success,,Request,48.2936147,19788,MGM Growth Properties LLC,MGP,"New York Stock Exchange, Inc.",XNYS,Priced,3/22/2016,4/20/2016,4/18/2016,4/19/2016,18,21,50000000,21,1050000000,USD,False,False
Success,,Request,48.2936147,12747,Microlin Bio,MCLB,NASDAQ,XNAS,Postponed,1/10/2014,,8/4/2014,,4.5,5.5,,,27500000,USD,False,False
Success,,Request,48.2936147,20998,Microphase,,NASDAQ,XNAS,Active,7/28/2016,,,,,,,,,USD,,False
Success,,Request,48.2936147,12343,"Midcoast Energy Partners, LP",MEP,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,6/14/2013,11/7/2013,11/4/2013,11/6/2013,19,21,18500000,18,333000000,USD,False,False
Success,,Request,48.2936147,19821,Midland States Bancorp,MSBI,NASDAQ,XNAS,Priced,4/11/2016,5/24/2016,5/23/2016,5/23/2016,22,24,3638755,22,80052610,USD,False,False
Success,,Request,48.2936147,10840,Midland States Bancorp,MSBI,NASDAQ,XNAS,Withdrawn,5/13/2011,,8/8/2011,,15,17,,,80000000,USD,False,
Success,,Request,48.2936147,11243,Midstates Petroleum Company,MPO,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,11/14/2011,4/20/2012,4/16/2012,4/19/2012,16,18,24000000,13,312000000,USD,False,False
Success,,Request,48.2936147,14995,Milacron Holdings,MCRN,"New York Stock Exchange, Inc.",XNYS,Priced,4/3/2015,6/25/2015,6/22/2015,6/24/2015,20,22,14285714,20,285714280,USD,False,False
Success,,Request,48.2936147,11329,Millennial Media,MM,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,1/5/2012,3/29/2012,3/26/2012,3/28/2012,11,13,10200000,13,132600000,USD,False,False
Success,,Request,48.2936147,19502,Mimecast,MIME,NASDAQ,XNAS,Priced,10/16/2015,11/19/2015,11/16/2015,11/18/2015,10,12,7750000,10,77500000,USD,False,False
Success,,Request,48.2936147,17087,Mindbody,MB,NASDAQ,XNAS,Priced,5/11/2015,6/19/2015,6/15/2015,6/18/2015,13,15,7150000,14,100100000,USD,False,False
Success,,Request,48.2936147,13037,Minerva Neurosciences,NERV,NASDAQ,XNAS,Priced,4/9/2014,7/1/2014,6/30/2014,6/30/2014,6,6,5454545,6,32727270,USD,False,False
Success,,Request,48.2936147,19390,Mirna Therapeutics,MIRN,NASDAQ,XNAS,Priced,8/24/2015,10/1/2015,9/28/2015,9/30/2015,7,7,6250000,7,43750000,USD,False,False
Success,,Request,48.2936147,12381,MiX Telematics,MIXT,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,7/3/2013,8/9/2013,8/5/2013,8/8/2013,14,16,6296098,16,100737568,USD,False,False
Success,,Request,48.2936147,24939,MMTEC,MMTC,NASDAQ,XNAS,Active,10/22/2018,,,,4,4.5,,,7650000,USD,False,False
Success,,Request,48.2936147,13018,MobileIron,MOBL,NASDAQ,XNAS,Priced,4/7/2014,6/12/2014,6/9/2014,6/11/2014,8,10,11111111,9,99999999,USD,False,False
Success,,Request,48.2936147,13279,Mobileye,MBLY,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,6/19/2014,8/1/2014,7/28/2014,7/31/2014,21,23,35589000,25,889725000,USD,False,False
Success,,Request,48.2936147,12093,Model N,MODN,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,2/13/2013,3/20/2013,3/18/2013,3/19/2013,12.5,14.5,6740000,15.5,104470000,USD,False,False
Success,,Request,48.2936147,21350,Modern Media Acquisition,MMDMU,NASDAQ,XNAS,Priced,3/8/2017,5/12/2017,,5/11/2017,10,10,18000000,10,180000000,USD,False,True
Success,,Request,48.2936147,24975,Moderna,MRNA,NASDAQ,XNAS,Priced,11/9/2018,12/7/2018,12/3/2018,12/6/2018,22,24,26275994,23,604347862,USD,False,False
Success,,Request,48.2936147,12891,Moelis & Company,MC,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,3/4/2014,4/16/2014,4/14/2014,4/15/2014,26,29,6500000,25,162500000,USD,False,False
Success,,Request,48.2936147,24976,MOGU,MOGU,"New York Stock Exchange, Inc.",XNYS,Priced,11/9/2018,12/6/2018,12/3/2018,12/5/2018,14,16,4750000,14,66500000,USD,False,False
Success,,Request,48.2936147,13160,MOKO Social Media,MOKO,NASDAQ,XNAS,Priced,5/19/2014,6/27/2014,6/23/2014,6/26/2014,7.5,9,1100000,7.5,8250000,USD,False,False
Success,,Request,48.2936147,13370,MOL Global,MOLG,NASDAQ,XNAS,Priced,7/14/2014,10/9/2014,10/6/2014,10/8/2014,12.5,14.5,13500000,12.5,168750000,USD,False,False
Success,,Request,48.2936147,22745,Molino Cañuelas,MOLC,"New York Stock Exchange, Inc.",XNYS,Active,9/11/2017,,,,,,,,,USD,,False
Success,,Request,48.2936147,13648,Momo,MOMO,NASDAQ,XNAS,Priced,11/7/2014,12/11/2014,12/8/2014,12/10/2014,12.5,14.5,16000000,13.5,216000000,USD,False,False
Success,,Request,48.2936147,22780,MongoDB,MDB,NASDAQ,XNAS,Priced,9/21/2017,10/19/2017,10/16/2017,10/18/2017,20,22,8000000,24,192000000,USD,False,False
Success,,Request,48.2936147,25000,Monocle Acquisition,MNCLU,NASDAQ,XNAS,Priced,11/19/2018,2/7/2019,2/4/2019,2/6/2019,10,10,15000000,10,150000000,USD,False,True
Success,,Request,48.2936147,19542,Monster Digital,MSDI,NASDAQ,XNAS,Priced,11/10/2015,7/8/2016,6/20/2016,7/8/2016,4.5,5,2500000,4.5,11250000,USD,True,False
Success,,Request,48.2936147,12463,Montage Technology Group,MONT,NASDAQ,XNAS,Priced,8/21/2013,9/26/2013,9/23/2013,9/25/2013,12,14,7100000,10,71000000,USD,False,False
Success,,Request,48.2936147,11035,Morgan Properties Trust,MPT,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Active,7/27/2011,,,,,,,,,USD,,False
Success,,Request,48.2936147,23335,MorphoSys,MOR,NASDAQ,XNAS,Priced,3/22/2018,4/19/2018,4/16/2018,4/18/2018,25.04,25.04,8300000,25.04,207832000,USD,False,False
Success,,Request,48.2936147,22796,Mosaic Acquisition,MOSC.U,"New York Stock Exchange, Inc.",XNYS,Priced,9/27/2017,10/19/2017,10/16/2017,10/18/2017,10,10,30000000,10,300000000,USD,False,True
Success,,Request,48.2936147,21102,Mota Group,MOTA,NASDAQ,XNAS,Active,10/5/2016,,,,5,5,,,10000000,USD,True,False
Success,,Request,48.2936147,19980,Motif Bio,MTFB,NASDAQ,XNAS,Priced,7/13/2016,11/18/2016,11/14/2016,11/18/2016,8.38,8.38,3581662,6.98,25000000,USD,False,False
Success,,Request,48.2936147,23105,Motus GI Holdings,MOTS,NASDAQ,XNAS,Priced,1/5/2018,2/14/2018,2/12/2018,2/13/2018,5,7,3500000,5,17500000,USD,False,False
Success,,Request,48.2936147,11277,Mountain Valley Spring,WATR,NASDAQ,XNAS,Active,12/2/2011,,,,,,,,,USD,,False
Success,,Request,48.2936147,19776,Moxian,MOXC,NASDAQ,XNAS,Active,3/16/2016,,,,4,4,,,10000000,USD,False,False
Success,,Request,48.2936147,11729,MPLX LP,MPLX,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,7/2/2012,10/26/2012,10/22/2012,10/25/2012,19,21,17300000,22,380600000,USD,False,False
Success,,Request,48.2936147,22738,MPM Holdings,MPMH,"New York Stock Exchange, Inc.",XNYS,Active,9/8/2017,,,,,,,,,USD,,False
Success,,Request,48.2936147,23427,MR2 Group,MRMR,NASDAQ,XNAS,Active,4/25/2018,,,,7,9,,,14750000,USD,True,False
Success,,Request,48.2936147,11337,MRC Global,MRC,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,1/12/2012,4/12/2012,4/9/2012,4/11/2012,21,23,22727273,21,477272733,USD,False,False
Success,,Request,48.2936147,23007,MTech Acquisition,MTECU,NASDAQ,XNAS,Priced,12/8/2017,1/30/2018,1/29/2018,1/29/2018,10,10,5000000,10,50000000,USD,False,True
Success,,Request,48.2936147,23137,Mudrick Capital Acquisition,MUDSU,NASDAQ,XNAS,Priced,1/16/2018,2/8/2018,2/5/2018,2/7/2018,10,10,20000000,10,200000000,USD,False,True
Success,,Request,48.2936147,21321,MuleSoft,MULE,"New York Stock Exchange, Inc.",XNYS,Priced,2/17/2017,3/17/2017,3/13/2017,3/16/2017,14,16,13000000,17,221000000,USD,False,False
Success,,Request,48.2936147,18256,Multi Packaging Solutions International,MPSX,"New York Stock Exchange, Inc.",XNYS,Priced,6/26/2015,10/22/2015,10/19/2015,10/21/2015,15,17,16500000,13,214500000,USD,False,False
Success,,Request,48.2936147,14976,MultiVir,MVIR,NASDAQ,XNAS,Postponed,3/30/2015,,,,12,14,,,59800000,USD,False,False
Success,,Request,48.2936147,22786,Muscle Maker,MMB,"New York Stock Exchange, Inc.",XNYS,Active,9/21/2017,,,,3.25,3.25,,,9999990,USD,True,False
Success,,Request,48.2936147,19458,MyoKardia,MYOK,NASDAQ,XNAS,Priced,9/28/2015,10/29/2015,10/26/2015,10/28/2015,15,17,5437500,10,54375000,USD,False,False
Success,,Request,48.2936147,21097,Myovant Sciences,MYOV,"New York Stock Exchange, Inc.",XNYS,Priced,9/30/2016,10/27/2016,10/24/2016,10/26/2016,12,15,14500000,15,217500000,USD,False,False
Success,,Request,48.2936147,10878,Myriant Corporation,MYRT,NASDAQ,XNAS,Active,5/27/2011,,,,,,,,,USD,,False
Success,,Request,48.2936147,18213,Nabriva Therapeutics,NBRV,NASDAQ,XNAS,Priced,6/18/2015,9/18/2015,9/14/2015,9/17/2015,10.5,10.5,9000000,10.25,92250000,USD,False,False
Success,,Request,48.2936147,12275,NanoString Technologies,NSTG,NASDAQ,XNAS,Priced,5/20/2013,6/26/2013,6/24/2013,6/25/2013,13,15,5400000,10,54000000,USD,False,False
Success,,Request,48.2936147,19860,NantHealth,NH,NASDAQ,XNAS,Priced,5/6/2016,6/2/2016,5/30/2016,6/1/2016,12.5,15.5,6500000,14,91000000,USD,False,False
Success,,Request,48.2936147,18217,NantKwest,NK,NASDAQ,XNAS,Priced,6/19/2015,7/28/2015,7/27/2015,7/27/2015,20,23,8288000,25,207200000,USD,False,False
Success,,Request,48.2936147,18164,Natera,NTRA,NASDAQ,XNAS,Priced,6/1/2015,7/2/2015,6/29/2015,7/1/2015,17,18,10000000,18,180000000,USD,False,False
Success,,Request,48.2936147,11244,National Bank Holdings,NBHC,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,11/14/2011,9/20/2012,9/17/2012,9/19/2012,20,22,7150000,19.25,137637500,USD,False,False
Success,,Request,48.2936147,13741,National Commerce,NCOM,NASDAQ,XNAS,Priced,1/5/2015,3/19/2015,3/16/2015,3/18/2015,18.5,20.5,1700000,19.5,33150000,USD,False,False
Success,,Request,48.2936147,11672,National Commercial Bank Jamaica,NCJ,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Postponed,5/22/2012,,2/4/2013,,13,15,,,225000006,USD,False,False
Success,,Request,48.2936147,21393,National Energy Services Reunited,NESRU,NASDAQ,XNAS,Priced,3/29/2017,5/12/2017,5/8/2017,5/11/2017,10,10,21000000,10,210000000,USD,False,True
Success,,Request,48.2936147,13859,National Storage Affiliates Trust,NSA,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,2/13/2015,4/23/2015,4/20/2015,4/22/2015,15,17,20000000,13,260000000,USD,False,False
Success,,Request,48.2936147,22802,National Vision Holdings,EYE,NASDAQ,XNAS,Priced,9/29/2017,10/26/2017,10/23/2017,10/25/2017,18,20,15800000,22,347600000,USD,False,False
Success,,Request,48.2936147,10845,Nationstar Mortgage Holdings,NSM,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,5/16/2011,3/8/2012,3/5/2012,3/7/2012,17,19,16666667,14,233333338,USD,False,False
Success,,Request,48.2936147,11712,Natural Grocers by Vitamin Cottage,NGVC,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,6/18/2012,7/25/2012,7/23/2012,7/24/2012,13,15,7142857,15,107142855,USD,False,False
Success,,Request,48.2936147,12581,Navigator Holdings,NVGS,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,10/17/2013,11/21/2013,11/18/2013,11/20/2013,17,19,12000000,19,228000000,USD,False,False
Success,,Request,48.2936147,23576,Navios Maritime Containers LP,NMCI,NASDAQ,XNAS,Postponed,6/15/2018,,9/10/2018,,18,20,,,100000002,USD,False,False
Success,,Request,48.2936147,13588,Navios Maritime Midstream Partners LP,NAP,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,10/9/2014,11/13/2014,11/10/2014,11/13/2014,19,21,8100000,15,121500000,USD,False,False
Success,,Request,48.2936147,19464,NB Capital Acquisition ,NBCPU,NASDAQ,XNAS,Active,10/1/2015,,,,10,10,,,250000000,USD,False,True
Success,,Request,48.2936147,21352,NCS Multistage Holdings,NCSM,NASDAQ,XNAS,Priced,3/9/2017,4/28/2017,4/24/2017,4/27/2017,15,18,9500000,17,161500000,USD,False,False
Success,,Request,48.2936147,23037,Nebula Acquisition,NEBU.U,NASDAQ,XNAS,Priced,12/18/2017,1/10/2018,1/8/2018,1/9/2018,10,10,25000000,10,250000000,USD,False,True
